iadr,id_t,id_txi,id_txo_in,id_txo_out,input_val,oadr,output_val,,,,,,,,,,,,,,,,,,,,
1BQqbQeT7gWSYcKJ8MkTCBoohEbK2z18WS,113001585,449168389,876895263,876895278,4.137,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
1BQqbQeT7gWSYcKJ8MkTCBoohEbK2z18WS,113001585,449168389,876895263,876895277,4.137,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
1BQqbQeT7gWSYcKJ8MkTCBoohEbK2z18WS,113001585,449168389,876895263,876895276,4.137,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
1BQqbQeT7gWSYcKJ8MkTCBoohEbK2z18WS,113001585,449168389,876895263,876895275,4.137,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
1BQqbQeT7gWSYcKJ8MkTCBoohEbK2z18WS,113001585,449168389,876895263,876895274,4.137,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
1BQqbQeT7gWSYcKJ8MkTCBoohEbK2z18WS,113001585,449168389,876895263,876895273,4.137,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895288,5.173,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895287,5.173,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895286,5.173,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895285,5.173,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895284,5.173,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895283,5.173,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895282,5.173,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895281,5.173,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895280,5.173,1C3dZ31vPHbV3G3HRecVe9KLZYUqBTAVpn,0.00648033,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895279,5.173,13czSzu48Qn9Y1yohjsLeap28rnnKg1WgD,10.9,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895278,5.173,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895277,5.173,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895276,5.173,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895275,5.173,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895274,5.173,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
1G31CjyXesn4twyuhcULTcLrZniU8v6BD,113001585,449168388,876895252,876895273,5.173,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895288,1.50001,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895287,1.50001,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895286,1.50001,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895285,1.50001,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895284,1.50001,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895283,1.50001,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895282,1.50001,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895281,1.50001,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895280,1.50001,1C3dZ31vPHbV3G3HRecVe9KLZYUqBTAVpn,0.00648033,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895279,1.50001,13czSzu48Qn9Y1yohjsLeap28rnnKg1WgD,10.9,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895278,1.50001,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895277,1.50001,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895276,1.50001,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895275,1.50001,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895274,1.50001,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,113001585,449168387,876895097,876895273,1.50001,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895288,24.4387,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895287,24.4387,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895286,24.4387,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895285,24.4387,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895284,24.4387,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895283,24.4387,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895282,24.4387,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895281,24.4387,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895280,24.4387,1C3dZ31vPHbV3G3HRecVe9KLZYUqBTAVpn,0.00648033,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895279,24.4387,13czSzu48Qn9Y1yohjsLeap28rnnKg1WgD,10.9,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895278,24.4387,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895277,24.4387,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895276,24.4387,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895275,24.4387,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895274,24.4387,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
1563mUa47LyT3sq9DbSavUxw4xKDQ6kyo3,113001585,449168386,876894995,876895273,24.4387,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895288,24.8958,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895287,24.8958,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895286,24.8958,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895285,24.8958,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895284,24.8958,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895283,24.8958,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895282,24.8958,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895281,24.8958,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895280,24.8958,1C3dZ31vPHbV3G3HRecVe9KLZYUqBTAVpn,0.00648033,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895279,24.8958,13czSzu48Qn9Y1yohjsLeap28rnnKg1WgD,10.9,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895278,24.8958,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895277,24.8958,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895276,24.8958,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895275,24.8958,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895274,24.8958,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
15L6KC9tc1iNezjirnXJp9SpsreRdNNbiV,113001585,449168385,876894991,876895273,24.8958,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895288,1.49222,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895287,1.49222,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895286,1.49222,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895285,1.49222,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895284,1.49222,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895283,1.49222,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895282,1.49222,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895281,1.49222,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895280,1.49222,1C3dZ31vPHbV3G3HRecVe9KLZYUqBTAVpn,0.00648033,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895279,1.49222,13czSzu48Qn9Y1yohjsLeap28rnnKg1WgD,10.9,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895278,1.49222,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895277,1.49222,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895276,1.49222,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895275,1.49222,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895274,1.49222,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,113001585,449168384,876895099,876895273,1.49222,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895288,1.47287,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895287,1.47287,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895286,1.47287,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895285,1.47287,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895284,1.47287,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895283,1.47287,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895282,1.47287,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895281,1.47287,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895280,1.47287,1C3dZ31vPHbV3G3HRecVe9KLZYUqBTAVpn,0.00648033,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895279,1.47287,13czSzu48Qn9Y1yohjsLeap28rnnKg1WgD,10.9,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895278,1.47287,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895277,1.47287,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895276,1.47287,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895275,1.47287,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895274,1.47287,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,113001585,449168383,876895113,876895273,1.47287,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895288,5.6902,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895287,5.6902,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895286,5.6902,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895285,5.6902,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895284,5.6902,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895283,5.6902,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895282,5.6902,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895281,5.6902,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895280,5.6902,1C3dZ31vPHbV3G3HRecVe9KLZYUqBTAVpn,0.00648033,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895279,5.6902,13czSzu48Qn9Y1yohjsLeap28rnnKg1WgD,10.9,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895278,5.6902,1KfMhXAHgaRpSq26Dfbyf1FfXSXpfpMoCL,5.7,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895277,5.6902,16z4sAZvfunMtEz3mcn29FAN7n6wdqzrAQ,36.9654,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895276,5.6902,1153kFncswjgNZwqTW5bvxpRB7b2R5gona,0.0340393,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895275,5.6902,1KwKwd29EbeuDAuoqsxem3jtJHscWfrdNr,14.1178,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895274,5.6902,1K1CNdc7KnUjYqFGgvtXLyNVYNCx4YUrYs,8.0114,,,,,,,,,,,,,,,,,,,,
1K5hhDwhvmeSnJzdDpDCeEbxPyxRZEr9E,113001585,449168382,876895262,876895273,5.6902,1BbeBEQi8U6b5LQUktTKcUQkw1VpAhWAvM,7.26069,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895288,1.66053,1JRCD8jEAnGH94wH5ryM1BQKeh5qtM677h,6.9887,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895287,1.66053,12XZvypinfHSeanYwFDpmy4AuFdKNjjccq,0.457123,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895286,1.66053,1EsDPkaiuF29undJEYqUMxCCZLxngEXgQc,9.89564,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895285,1.66053,1HyxQUC7j7CeUZqGwPRDWjmyBhKG7NZPzz,9.3001,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895284,1.66053,13TfJqxmTAKRGvoVnZQb1heo9tau8fjQxK,9.43852,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895283,1.66053,14vvGtXGcB2VvitxBuv6JEbKyZTBCXnhqr,4.1001,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895282,1.66053,1E5ZdMKpCprDdAJq4KhcD87KhwfxcPPsSG,0.8823,,,,,,,,,,,,,,,,,,,,
1BqKDhVup9JWKmRCEonM2VLsH5xeFgit9C,113001585,449168381,876895053,876895281,1.66053,1GcxHnumHJEjqXevyUasas1RLKgQC4YsoR,7.73941,,,,,,,,,,,,,,,,,,,,
