user,unique_sent_user,unique_sent,max_sent,min_sent,unique_sent_adr,unique_sent_tx,total_sent,unique_rec,unique_rec_tx,unique_rec_user,unique_rec_adr,max_rec,min_rec,total_rec,num_tx,is_miner,category
181,2.0,2.0,4.72567,4.72567,2.0,1.0,4.72567,1.0,1.0,1.0,1.0,2.38744,2.38744,2.38744,2.0,0,unknown
182,1.0,1.0,0.00567572,0.00567572,1.0,1.0,0.00567572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
183,2.0,2.0,0.0160293,0.0121429,2.0,1.0,0.0281722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
184,2.0,2.0,0.58897,0.0044,2.0,1.0,0.8953427999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
185,2.0,2.0,0.001017,0.001017,2.0,1.0,0.001017,1.0,1.0,1.0,1.0,0.000522,0.000522,0.000522,2.0,0,unknown
186,8.0,16.0,3.51506,0.234469,8.0,8.0,46.597490999999984,1.0,1.0,1.0,3.0,0.000998,0.000998,0.002994,9.0,0,unknown
187,3.0,4.0,0.0134056,0.0130306,3.0,2.0,0.0264362,2.0,2.0,1.0,1.0,0.0130306,0.0125156,0.025546199999999998,4.0,0,unknown
188,2.0,2.0,0.184958,0.184958,2.0,1.0,0.184958,1.0,1.0,1.0,1.0,0.140272,0.140272,0.140272,2.0,0,unknown
189,89.0,194.0,4.25495,2.16788,89.0,97.0,372.8605499999997,97.0,97.0,1.0,1.0,4.2535,1.78805,370.39365000000004,194.0,0,unknown
190,9.0,16.0,19.6369,19.403,9.0,8.0,156.06189999999998,8.0,8.0,1.0,1.0,19.576,19.345,155.76999999999998,16.0,0,unknown
191,2.0,2.0,0.1725,0.1725,2.0,1.0,0.1725,2.0,2.0,2.0,2.0,0.1725,0.0914,0.26389999999999997,3.0,0,unknown
192,2.0,2.0,0.121529,0.121529,2.0,1.0,0.121529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
193,2.0,2.0,0.0216928,0.0216928,2.0,1.0,0.0216928,1.0,1.0,1.0,1.0,0.00539277,0.00539277,0.00539277,2.0,0,unknown
194,2.0,2.0,0.0569183,0.0569183,2.0,1.0,0.0569183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
195,6.0,10.0,0.56608,0.01097,6.0,5.0,0.7562045,6.0,6.0,2.0,4.0,0.56362,0.010463,0.8367435000000001,11.0,0,unknown
196,2.0,2.0,0.0498931,0.0498931,2.0,1.0,0.0498931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
197,1.0,2.0,0.0448,0.0448,2.0,1.0,0.0448,1.0,1.0,1.0,1.0,0.025,0.0197,0.044700000000000004,2.0,0,unknown
198,2.0,2.0,0.2164,0.2164,2.0,1.0,0.2164,1.0,1.0,1.0,1.0,0.03221,0.03221,0.03221,2.0,0,unknown
199,2.0,2.0,0.1426,0.1426,2.0,1.0,0.1426,1.0,1.0,1.0,1.0,0.023,0.023,0.023,2.0,0,unknown
200,2.0,2.0,0.0621195,0.0621195,2.0,1.0,0.0621195,1.0,1.0,1.0,1.0,0.0571195,0.0571195,0.0571195,2.0,0,unknown
201,1.0,6.0,0.699237,0.0968836,4.0,3.0,1.0182576,3.0,3.0,1.0,1.0,0.477,0.00218358,1.0179571799999998,6.0,0,unknown
202,1.0,2.0,0.0223178,0.0223178,2.0,1.0,0.0223178,1.0,1.0,1.0,1.0,0.0219077,0.00031012,0.02221782,2.0,0,unknown
203,3.0,4.0,0.01413,0.0135,3.0,2.0,0.02763,2.0,2.0,1.0,1.0,0.01388,0.0131,0.02698,4.0,0,unknown
204,2.0,2.0,0.0203023,0.0203023,2.0,1.0,0.0203023,1.0,1.0,1.0,1.0,0.00120234,0.00120234,0.00120234,2.0,0,unknown
205,2.0,2.0,0.981044,0.981044,2.0,1.0,0.981044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
206,2.0,2.0,0.558989,0.558989,2.0,1.0,0.558989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
207,2.0,4.0,0.0574771,0.0303039,3.0,2.0,0.087781,2.0,2.0,1.0,1.0,0.0526519,0.00954,0.08285580000000001,4.0,0,unknown
208,2.0,2.0,0.62,0.62,2.0,1.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
209,2.0,2.0,0.331349,0.331349,2.0,1.0,0.331349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
210,2.0,2.0,0.0299,0.0299,2.0,1.0,0.0299,1.0,1.0,1.0,1.0,0.0249,0.0249,0.0249,2.0,0,unknown
211,1.0,1.0,0.0141513,0.0141513,1.0,1.0,0.0141513,1.0,1.0,1.0,1.0,0.0141513,0.0141513,0.0141513,2.0,0,unknown
212,2.0,2.0,0.0225209,0.0225209,2.0,1.0,0.0225209,1.0,1.0,1.0,1.0,0.00826964,0.00826964,0.00826964,2.0,0,unknown
213,1.0,2.0,0.0160732,0.0160732,2.0,1.0,0.0160732,1.0,1.0,1.0,1.0,0.0112454,0.00472779,0.015973189999999998,2.0,0,unknown
214,2.0,2.0,0.12831,0.12831,2.0,1.0,0.12831,1.0,1.0,1.0,1.0,0.0927511,0.0927511,0.0927511,2.0,0,unknown
215,2.0,6.0,2.93421,1.55618,2.0,3.0,6.05039,7.0,5.0,3.0,3.0,3.08923,0.0199,7.791543000000001,8.0,0,unknown
216,2.0,2.0,10.459,10.459,2.0,1.0,10.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
217,1.0,4.0,2.0,0.6,3.0,2.0,2.6,2.0,2.0,1.0,1.0,1.48857,0.106156,2.5998010000000003,4.0,0,unknown
218,2.0,2.0,2.7248,2.7248,2.0,1.0,2.7248,1.0,1.0,1.0,1.0,0.7247,0.7247,0.7247,2.0,0,unknown
219,2.0,2.0,0.0120742,0.0120742,2.0,1.0,0.0120742,1.0,1.0,1.0,1.0,0.0109742,0.0109742,0.0109742,2.0,0,unknown
220,1.0,2.0,0.962767,0.962767,2.0,1.0,0.962767,1.0,1.0,1.0,1.0,0.679273,0.283394,0.9626669999999999,2.0,0,unknown
221,2.0,2.0,149.6,149.6,2.0,1.0,149.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
222,2.0,2.0,178.923,178.923,2.0,1.0,178.923,1.0,1.0,1.0,1.0,178.923,178.923,178.923,2.0,0,unknown
223,2.0,2.0,178.942,178.942,2.0,1.0,178.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
224,2.0,2.0,1.16622,1.16622,2.0,1.0,1.16622,1.0,1.0,1.0,1.0,0.361577,0.361577,0.361577,2.0,0,unknown
225,12.0,20.0,0.13,0.0598,20.0,1.0,0.38422799999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
226,2.0,2.0,0.00813269,0.00813269,2.0,1.0,0.00813269,1.0,1.0,1.0,1.0,0.0033049,0.0033049,0.0033049,2.0,0,unknown
227,2.0,2.0,0.033,0.033,2.0,1.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
228,2.0,2.0,0.066585,0.066585,2.0,1.0,0.066585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
229,2.0,2.0,0.121529,0.121529,2.0,1.0,0.121529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
230,2.0,2.0,0.04495,0.04495,2.0,1.0,0.04495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
231,1.0,4.0,0.308093,0.189924,3.0,2.0,0.498017,2.0,2.0,1.0,1.0,0.189924,0.0708366,0.49781660000000005,4.0,0,unknown
232,2.0,6.0,0.211769,0.0146116,2.0,3.0,0.44372449999999997,15.0,6.0,4.0,12.0,0.201988,0.0146116,0.46015870000000003,9.0,0,unknown
233,2.0,2.0,0.152461,0.152461,2.0,1.0,0.152461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
234,2.0,2.0,0.0726496,0.0726496,2.0,1.0,0.0726496,1.0,1.0,1.0,1.0,0.0676496,0.0676496,0.0676496,2.0,0,unknown
235,2.0,2.0,0.097046,0.097046,2.0,1.0,0.097046,1.0,1.0,1.0,1.0,0.00232525,0.00232525,0.00232525,2.0,0,unknown
236,2.0,2.0,0.0659935,0.0659935,2.0,1.0,0.0659935,1.0,1.0,1.0,1.0,0.0368935,0.0368935,0.0368935,2.0,0,unknown
237,2.0,2.0,0.0179598,0.0179598,2.0,1.0,0.0179598,1.0,1.0,1.0,1.0,0.0129598,0.0129598,0.0129598,2.0,0,unknown
238,4.0,6.0,2.56692,0.0981629,4.0,3.0,4.5068609,7.0,3.0,1.0,1.0,0.675252,0.0190305,0.9837875,6.0,0,unknown
239,2.0,2.0,0.2,0.2,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
240,2.0,2.0,0.0150004,0.0150004,2.0,1.0,0.0150004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
241,15.0,30.0,0.751396,0.0174534,16.0,15.0,2.9038519999999997,15.0,15.0,1.0,1.0,0.750834,0.0011238,2.8907330000000004,30.0,0,unknown
242,2.0,2.0,2.21655,2.21655,2.0,1.0,2.21655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
243,2.0,2.0,10.5025,10.5025,2.0,1.0,10.5025,1.0,1.0,1.0,1.0,0.229476,0.229476,0.229476,2.0,0,unknown
244,2.0,2.0,0.5397,0.5397,2.0,1.0,0.5397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
245,3.0,4.0,4.08502,4.00469,3.0,2.0,8.08971,2.0,2.0,1.0,1.0,4.00469,3.93869,7.943379999999999,4.0,0,unknown
246,1.0,2.0,0.119014,0.119014,2.0,1.0,0.119014,1.0,1.0,1.0,1.0,0.114014,0.0049,0.118914,2.0,0,unknown
247,2.0,2.0,0.248835,0.248835,2.0,1.0,0.248835,1.0,1.0,1.0,1.0,0.236746,0.236746,0.236746,2.0,0,unknown
248,2.0,2.0,0.118346,0.118346,2.0,1.0,0.118346,1.0,1.0,1.0,1.0,0.0711927,0.0711927,0.0711927,2.0,0,unknown
249,2.0,2.0,10.6732,10.6732,2.0,1.0,10.6732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
250,2.0,2.0,0.0779811,0.0779811,2.0,1.0,0.0779811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
251,2.0,2.0,3.512,3.512,2.0,1.0,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
252,1.0,2.0,0.145,0.145,2.0,1.0,0.145,1.0,1.0,1.0,1.0,0.0858347,0.0590653,0.1449,2.0,0,unknown
253,1.0,1.0,0.118195,0.118195,1.0,1.0,0.118195,1.0,1.0,1.0,1.0,0.118195,0.118195,0.118195,2.0,0,unknown
254,2.0,2.0,0.499044,0.499044,2.0,1.0,0.499044,1.0,1.0,1.0,1.0,0.380749,0.380749,0.380749,2.0,0,unknown
255,2.0,2.0,121.253,121.253,2.0,1.0,121.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
256,2.0,2.0,1.08804,1.08804,2.0,1.0,1.08804,1.0,1.0,1.0,1.0,0.830966,0.830966,0.830966,2.0,0,unknown
257,2.0,2.0,59.3358,59.3358,2.0,1.0,59.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
258,6.0,14.0,44.4112,16.8929,8.0,7.0,218.1636,7.0,7.0,1.0,1.0,44.3786,0.5,216.92340000000002,14.0,0,unknown
259,2.0,2.0,26.0388,26.0388,2.0,1.0,78.1164,1.0,1.0,1.0,3.0,25.3019,25.3019,75.9057,2.0,0,unknown
260,2.0,2.0,31.5837,31.5837,2.0,1.0,94.7511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
261,2.0,2.0,0.8536,0.8536,2.0,1.0,2.5608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
262,2.0,2.0,89.619,89.619,2.0,1.0,268.857,1.0,1.0,1.0,3.0,89.6163,89.6163,268.84889999999996,2.0,0,unknown
263,2.0,2.0,92.0173,92.0173,2.0,1.0,276.0519,1.0,1.0,1.0,3.0,91.9935,91.9935,275.9805,2.0,0,unknown
264,1.0,1.0,0.00066705,0.00066705,1.0,1.0,0.00066705,1.0,1.0,1.0,1.0,0.00056705,0.00056705,0.00056705,2.0,0,unknown
265,1.0,1.0,0.0299378,0.0299378,1.0,1.0,0.0299378,1.0,1.0,1.0,1.0,0.0298378,0.0298378,0.0298378,2.0,0,unknown
266,2.0,2.0,17.0737,17.0737,2.0,1.0,51.2211,1.0,1.0,1.0,3.0,17.0724,17.0724,51.21719999999999,2.0,0,unknown
267,2.0,2.0,91.3022,91.3022,2.0,1.0,273.90659999999997,1.0,1.0,1.0,3.0,91.2971,91.2971,273.8913,2.0,0,unknown
268,2.0,2.0,90.4668,90.4668,2.0,1.0,271.40040000000005,1.0,1.0,1.0,3.0,90.3929,90.3929,271.1787,2.0,0,unknown
269,2.0,2.0,91.3875,91.3875,2.0,1.0,274.1625,1.0,1.0,1.0,3.0,91.3862,91.3862,274.1586,2.0,0,unknown
270,2.0,4.0,0.10529,0.05519,2.0,2.0,0.16048,2.0,2.0,1.0,1.0,0.05519,0.03009,0.08528,4.0,0,unknown
271,2.0,2.0,49.3575,49.3575,2.0,1.0,148.07250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
272,1.0,2.0,0.169477,0.0188127,2.0,1.0,0.1882897,4.0,2.0,2.0,3.0,0.514068,0.018064,0.702157,3.0,0,unknown
273,2.0,2.0,0.0038236,0.0038236,2.0,1.0,0.0114708,1.0,1.0,1.0,3.0,0.00355102,0.00355102,0.010653059999999999,2.0,0,unknown
274,2.0,2.0,8.85987,8.85987,2.0,1.0,26.579610000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
275,2.0,2.0,0.0707481,0.00177453,2.0,1.0,0.07252263,4.0,2.0,2.0,4.0,0.0707481,0.00157453,0.07232263,3.0,0,unknown
276,3.0,3.0,0.0790393,0.00177493,3.0,1.0,0.08081423000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
277,3.0,3.0,0.235055,0.00097442,3.0,1.0,0.23602942,2.0,1.0,1.0,2.0,0.235055,0.235055,0.235055,2.0,0,unknown
278,2.0,2.0,0.0049,0.00072493,2.0,1.0,0.00562493,4.0,2.0,2.0,4.0,0.0049,0.00052493,0.00542493,3.0,0,unknown
279,3.0,3.0,0.005,0.00072453,3.0,1.0,0.00572453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
280,2.0,2.0,0.046966,0.00117493,2.0,1.0,0.04814093,4.0,2.0,2.0,4.0,0.046966,0.00097493,0.04794093,3.0,0,unknown
281,3.0,3.0,0.0638473,0.00097491,3.0,1.0,0.06482221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
282,2.0,2.0,0.0386,0.00117481,2.0,1.0,0.03977481000000001,4.0,2.0,2.0,4.0,0.0386,0.00097481,0.03957481,3.0,0,unknown
283,3.0,3.0,0.0396283,0.00117481,3.0,1.0,0.04080311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
284,3.0,3.0,0.2363,0.00077493,3.0,1.0,0.23707492999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
285,3.0,3.0,0.05695,0.00057453,3.0,1.0,0.057524530000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
286,2.0,2.0,2.34088,0.00077491,2.0,1.0,2.34165491,2.0,1.0,1.0,2.0,2.34088,2.34088,2.34088,2.0,0,unknown
287,3.0,3.0,3.49668,0.0007745,3.0,1.0,3.4974545,2.0,1.0,1.0,2.0,0.0005745,0.0005745,0.0005745,2.0,0,unknown
288,3.0,3.0,0.0150981,0.00057493,3.0,1.0,0.01567303,2.0,1.0,1.0,2.0,0.0150981,0.0150981,0.0150981,2.0,0,unknown
289,1.0,1.0,0.0985948,0.0985948,1.0,1.0,0.0985948,2.0,1.0,1.0,2.0,0.0985948,0.0985948,0.0985948,2.0,0,unknown
290,3.0,3.0,0.1011,0.00052493,3.0,1.0,0.10162493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
291,3.0,3.0,0.0373571,0.00052453,3.0,1.0,0.03788163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
292,3.0,3.0,0.0187096,0.00077484,3.0,1.0,0.01948444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
293,2.0,2.0,4.73,0.00057493,2.0,1.0,4.73057493,2.0,1.0,1.0,2.0,4.73,4.73,4.73,2.0,0,unknown
294,3.0,3.0,5.0,0.00177493,3.0,1.0,5.001774930000001,2.0,1.0,1.0,2.0,0.00157493,0.00157493,0.00157493,2.0,0,unknown
295,81.0,82.0,243.978,3.90769,82.0,2.0,2703.424529999967,16.0,2.0,1.0,3.0,49.25,17.9388,201.5663999999997,4.0,0,unknown
296,2.0,2.0,9.96673,9.96673,2.0,1.0,29.90019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
297,2.0,2.0,55.0,0.00701099,2.0,1.0,165.02103297000008,2.0,1.0,1.0,6.0,9.99701,9.99701,29.991030000000002,2.0,0,unknown
298,6.0,6.0,0.2998,0.01,6.0,1.0,0.9608969000000003,6.0,1.0,1.0,6.0,0.0107312,0.0107312,0.0107312,2.0,0,unknown
299,2.0,2.0,27.2947,9.52777,2.0,1.0,191.8265099999999,3.0,1.0,1.0,6.0,13.7898,13.7898,41.3694,2.0,0,unknown
300,2.0,8.0,1.0,0.00117942,5.0,4.0,9.445312170000005,38.0,4.0,1.0,96.0,0.855063,0.0448551,2.9959403999999945,8.0,0,unknown
301,1.0,1.0,0.368197,0.368197,1.0,1.0,0.368197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
302,19.0,19.0,2803.83,0.00011745,19.0,4.0,8819.044329810065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
303,2.0,2.0,0.204975,0.00016333,2.0,1.0,0.6472058399999991,7.0,1.0,1.0,21.0,0.136809,0.136809,0.4104269999999998,2.0,0,unknown
304,2.0,2.0,0.0100049,0.0001315,2.0,1.0,0.01100725,6.0,1.0,1.0,6.0,0.0100073,0.0100073,0.0100073,2.0,0,unknown
305,1.0,1.0,0.0240139,0.0240139,1.0,1.0,0.0240139,1.0,1.0,1.0,1.0,0.0240139,0.0240139,0.0240139,2.0,0,unknown
306,1.0,1.0,0.110679,0.110679,1.0,1.0,0.110679,1.0,1.0,1.0,1.0,0.110579,0.110579,0.110579,2.0,0,unknown
307,1.0,1.0,0.30693,0.30693,1.0,1.0,0.30693,1.0,1.0,1.0,1.0,0.30683,0.30683,0.30683,2.0,0,unknown
308,1.0,1.0,0.00726,0.00726,1.0,1.0,0.00726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
309,1.0,1.0,0.0236139,0.0236139,1.0,1.0,0.0236139,2.0,1.0,1.0,2.0,0.03345,0.03345,0.03345,2.0,0,unknown
310,1.0,1.0,0.0118467,0.0118467,1.0,1.0,0.0118467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
311,1.0,1.0,0.77935,0.77935,1.0,1.0,0.77935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
312,1.0,1.0,0.327132,0.327132,1.0,1.0,0.327132,1.0,1.0,1.0,1.0,0.327032,0.327032,0.327032,2.0,0,unknown
313,1.0,1.0,0.0165772,0.0165772,1.0,1.0,0.0165772,1.0,1.0,1.0,1.0,0.0165772,0.0165772,0.0165772,2.0,0,unknown
314,2.0,2.0,0.149896,0.00037491,2.0,1.0,0.15027091,4.0,2.0,2.0,4.0,0.149896,0.00017491,0.15007091,3.0,0,unknown
315,2.0,2.0,0.012,0.00117453,2.0,1.0,0.01317453,2.0,1.0,1.0,2.0,0.012,0.012,0.012,2.0,0,unknown
316,2.0,2.0,0.0117,0.00217481,2.0,1.0,0.01387481,4.0,3.0,3.0,4.0,0.025653,0.0058,0.04187779999999999,4.0,0,unknown
317,2.0,2.0,0.0025,0.00177493,2.0,1.0,0.004274930000000001,2.0,1.0,1.0,2.0,0.0025,0.0025,0.0025,2.0,0,unknown
318,1.0,1.0,0.010987,0.010987,1.0,1.0,0.010987,1.0,1.0,1.0,1.0,0.0108845,0.0108845,0.0108845,2.0,0,unknown
319,2.0,2.0,1.03087,0.0934558,2.0,1.0,1.1243257999999998,2.0,1.0,1.0,2.0,0.0103253,0.0103253,0.0103253,2.0,0,unknown
320,2.0,2.0,0.0385796,0.0385796,2.0,1.0,0.0385796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
321,2.0,2.0,0.00077493,0.000132,2.0,1.0,0.0009069299999999999,2.0,1.0,1.0,2.0,0.00057493,0.00057493,0.00057493,2.0,0,unknown
322,2.0,2.0,0.163156,0.163156,2.0,1.0,0.163156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
323,2.0,2.0,0.697468,0.697468,2.0,1.0,0.697468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
324,2.0,2.0,0.00064245,0.00037493,2.0,1.0,0.00101738,2.0,1.0,1.0,2.0,0.00017493,0.00017493,0.00017493,2.0,0,unknown
325,5.0,5.0,0.00104825,0.00057493,5.0,2.0,0.00362499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
326,2.0,7.0,0.74423,0.0106755,4.0,3.0,1.6969043999999998,7.0,3.0,1.0,1.0,0.645931,0.0425945,1.4348715,6.0,0,unknown
327,2.0,2.0,0.01202,0.00077453,2.0,1.0,0.012794529999999998,2.0,1.0,1.0,2.0,0.00057453,0.00057453,0.00057453,2.0,0,unknown
328,2.0,2.0,0.00253468,0.00052493,2.0,1.0,0.00305961,2.0,1.0,1.0,2.0,0.00032493,0.00032493,0.00032493,2.0,0,unknown
329,2.0,2.0,0.0151447,0.00077493,2.0,1.0,0.01591963,2.0,1.0,1.0,2.0,0.00057493,0.00057493,0.00057493,2.0,0,unknown
330,2.0,2.0,0.0763366,0.0763366,2.0,1.0,0.0763366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
331,2.0,2.0,0.149946,0.00072493,2.0,1.0,0.15067092999999998,2.0,1.0,1.0,2.0,0.00052493,0.00052493,0.00052493,2.0,0,unknown
332,1.0,2.0,0.357,0.033,2.0,2.0,0.39,3.0,3.0,2.0,2.0,0.356866,0.0328757,0.42274170000000005,5.0,0,unknown
333,3.0,18.0,2.0,0.0416692,10.0,9.0,15.0711132,16.0,12.0,2.0,2.0,2.0,0.0769823,19.8761523,21.0,0,unknown
334,3.0,3.0,0.093361,0.0868257,3.0,2.0,0.18018670000000003,1.0,1.0,1.0,1.0,0.0868257,0.0868257,0.0868257,3.0,0,unknown
335,2.0,7.0,2.0,0.0422098,3.0,2.0,2.6419357999999984,5.0,2.0,1.0,1.0,0.902818,0.0592013,2.1753483,4.0,0,unknown
336,2.0,2.0,0.650699,0.183819,2.0,1.0,0.8345180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
337,2.0,2.0,0.441398,0.0187204,2.0,1.0,0.4601184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
338,30.0,30.0,20.9758,7.28957,30.0,2.0,28.265370000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
339,2.0,2.0,21.5947,21.5947,2.0,1.0,21.5947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
340,2.0,2.0,0.044463,0.044463,2.0,1.0,0.044463,1.0,1.0,1.0,1.0,0.0324176,0.0324176,0.0324176,2.0,0,unknown
341,4.0,12.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,0.467172,0.199807,2.62136,6.0,0,unknown
342,2.0,2.0,0.0072192,0.0072192,2.0,1.0,0.0072192,1.0,1.0,1.0,1.0,0.0068917,0.0068917,0.0068917,2.0,0,unknown
343,2.0,2.0,0.0257365,0.0257365,2.0,1.0,0.0257365,1.0,1.0,1.0,1.0,0.025409,0.025409,0.025409,2.0,0,unknown
344,2.0,2.0,0.0376,8.754e-05,2.0,1.0,0.03768754,2.0,1.0,1.0,2.0,0.0100047,0.0100047,0.0100047,2.0,0,unknown
345,2.0,2.0,24.6554,24.6554,2.0,1.0,24.6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
346,2.0,2.0,0.815198,0.815198,2.0,1.0,0.815198,1.0,1.0,1.0,1.0,0.394418,0.394418,0.394418,2.0,0,unknown
347,2.0,2.0,0.0124,0.0124,2.0,1.0,0.0124,1.0,1.0,1.0,1.0,0.0101961,0.0101961,0.0101961,2.0,0,unknown
348,2.0,2.0,0.12,0.12,2.0,1.0,0.12,1.0,1.0,1.0,1.0,0.0624206,0.0624206,0.0624206,2.0,0,unknown
349,2.0,2.0,0.0109091,0.0109091,2.0,1.0,0.0109091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
350,2.0,6.0,0.318984,0.182031,4.0,3.0,0.729631,5.0,5.0,3.0,7.0,0.320332,0.0684443,1.9500421000000001,8.0,0,unknown
351,2.0,2.0,2.83,2.83,2.0,1.0,2.83,1.0,1.0,1.0,1.0,1.8297,1.8297,1.8297,2.0,0,unknown
352,2.0,2.0,240.611,240.611,2.0,1.0,240.611,1.0,1.0,1.0,1.0,0.0866776,0.0866776,0.0866776,2.0,0,unknown
353,2.0,2.0,1.75654,1.75654,2.0,1.0,1.75654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
354,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0397622,0.0397622,0.0397622,2.0,0,unknown
355,2.0,2.0,1.65196,1.65196,2.0,1.0,1.65196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
356,2.0,2.0,1.91914,1.91914,2.0,1.0,1.91914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
357,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
358,1.0,2.0,0.111757,0.00055411,2.0,1.0,0.11231110999999999,2.0,1.0,1.0,1.0,0.111043,0.00026859,0.11131159000000002,2.0,0,unknown
359,2.0,2.0,5.9999,5.9999,2.0,1.0,5.9999,1.0,1.0,1.0,1.0,2.9989,2.9989,2.9989,2.0,0,unknown
360,3.0,4.0,1.5446,0.0138112,3.0,2.0,3.3872212,4.0,2.0,1.0,1.0,1.21481,0.0567462,1.2715562,4.0,0,unknown
361,2.0,2.0,0.24,0.24,2.0,1.0,0.24,1.0,1.0,1.0,1.0,0.001,0.001,0.001,2.0,0,unknown
362,1.0,1.0,0.224,0.023,1.0,1.0,1.6130000000000002,10.0,1.0,1.0,10.0,1.613,1.613,1.613,2.0,0,unknown
363,2.0,2.0,0.477075,0.477075,2.0,1.0,0.477075,1.0,1.0,1.0,1.0,0.327074,0.327074,0.327074,2.0,0,unknown
